text,label,language,text_translated,language_translated
$AWK - American Water CEO Story to retire in April; COO Lynch to step up https://t.co/x7EmbvuvgB,2,en,$AWK - American Water CEO Story to retire in April; COO Lynch to step up https://t.co/x7EmbvuvgB,en
$BXG - CEO turnover at Bluegreen Vacations https://t.co/uyMT0Y6x8k,2,en,$BXG - CEO turnover at Bluegreen Vacations https://t.co/uyMT0Y6x8k,en
"$BXG: Bluegreen Vacations President/CEO Shawn B. Pearson resigns effective December 31, 2019 for family reasons https://t.co/fFdd6UlHR7",2,en,"$BXG: Bluegreen Vacations President/CEO Shawn B. Pearson resigns effective December 31, 2019 for family reasons https://t.co/fFdd6UlHR7",en
$DSKE: Daseke names Chris Easter CEO https://t.co/5B89m5AOzJ,2,af,$DSKE: The name Chris Easter CEO https://t.co/5B89m5AOzJ,en
$FCEL - FuelCell expands board to five members https://t.co/4nchxmGOzs,2,en,$FCEL - FuelCell expands board to five members https://t.co/4nchxmGOzs,en
"$FTS: Fortis announced the appointment of David Hutchens as Chief Operating Officer, Fortis, effective January 1,... https://t.co/90PWjTanjp",2,en,"$FTS: Fortis announced the appointment of David Hutchens as Chief Operating Officer, Fortis, effective January 1,... https://t.co/90PWjTanjp",en
$GDDY - GoDaddy announces board changes https://t.co/bOPrdDK7Bx,2,cy,$GDDY - GoDaddy announces board changes https://t.co/bOPrdDK7Bx,cy
$GE - GE finds replacement for CFO Jamie Miller https://t.co/E9KZWUKZ2U,2,en,$GE - GE finds replacement for CFO Jamie Miller https://t.co/E9KZWUKZ2U,en
$GTT - GTT Communications appoints Steven Berns as CFO https://t.co/LwYotDaBdm,2,en,$GTT - GTT Communications appoints Steven Berns as CFO https://t.co/LwYotDaBdm,en
$GVA: Granite Constr names Kyle Larkin as COO https://t.co/mxKHvFL0aU,2,en,$GVA: Granite Constr names Kyle Larkin as COO https://t.co/mxKHvFL0aU,en
"$IR: Ingersoll-Rand CFO Susan K. Carter to retire in 2020; Christopher J. Kuehn will succeed Carter as CFO,... https://t.co/5dI1ifM3Mo",2,en,"$IR: Ingersoll-Rand CFO Susan K. Carter to retire in 2020; Christopher J. Kuehn will succeed Carter as CFO,... https://t.co/5dI1ifM3Mo",en
"$ISEE IVERIC bio Appoints Guangping Gao, PhD, Internationally Recognized Gene Therapy Pioneer as Chief ...… https://t.co/DHRFmCemmg",2,en,"$ISEE IVERIC bio Appoints Guangping Gao, PhD, Internationally Recognized Gene Therapy Pioneer as Chief ...… https://t.co/DHRFmCemmg",en
"$LJPC: La Jolla Pharm President/CEO George Tidmarsh, M.D., Ph.D., leaves the company to pursue other interests https://t.co/jRdmzTVmT1",2,en,"$LJPC: La Jolla Pharm President/CEO George Tidmarsh, M.D., Ph.D., leaves the company to pursue other interests https://t.co/jRdmzTVmT1",en
$MSVB - Mid-Southern Bancorp appoints Robert W. Derossett as CFO https://t.co/dwLbR73wdb,2,en,$MSVB - Mid-Southern Bancorp appoints Robert W. Derossett as CFO https://t.co/dwLbR73wdb,en
$NDAQ - Nasdaq names new risk chief https://t.co/CO8OMv5tnt,2,en,$NDAQ - Nasdaq names new risk chief https://t.co/CO8OMv5tnt,en
$OIBR.C - Oi CEO to exit post Jan. 30 https://t.co/sbHktluLDQ,2,en,$OIBR.C - Oi CEO to exit post Jan. 30 https://t.co/sbHktluLDQ,en
$PBPB - Potbelly CFO steps down https://t.co/PpW3w82WbE,2,en,$PBPB - Potbelly CFO steps down https://t.co/PpW3w82WbE,en
"$PLT: Plantronics names Robert Hagerty Interim CEO, effective immediately https://t.co/EOu8EeAJeB",2,en,"$PLT: Plantronics names Robert Hagerty Interim CEO, effective immediately https://t.co/EOu8EeAJeB",en
$SNCAF - SNC-Lavalin selects Bell as new CFO https://t.co/zvWsYAlRgk,2,en,$SNCAF - SNC-Lavalin selects Bell as new CFO https://t.co/zvWsYAlRgk,en
"$SOL - ReneSola names new CEO, CFO after departures https://t.co/mn86Psp8tq",2,ca,"$SOL - ReneSola names new CEO, CFO after departments https://t.co/mn86Psp8tq",ca
"$TARO: Taro Pharm CFO Mariano Balaguer is leaving to accept the position of CFO at another company, effective... https://t.co/XFUjXV1K4E",2,en,"$TARO: Taro Pharm CFO Mariano Balaguer is leaving to accept the position of CFO at another company, effective... https://t.co/XFUjXV1K4E",en
$TAST - Carrols Restaurant names Anthony E. Hull as CFO https://t.co/ufyJY8IHeo,2,en,$TAST - Carrols Restaurant names Anthony E. Hull as CFO https://t.co/ufyJY8IHeo,en
$TAST: Carrol's Restaurant Group appoints Anthony Hull as CFO https://t.co/xUe68YGAYE,2,en,$TAST: Carrol's Restaurant Group appoints Anthony Hull as CFO https://t.co/xUe68YGAYE,en
"$TGE - Tallgrass Energy CEO Dehaemers departs, succeeded by Moler https://t.co/5W8HAo8SeR",2,en,"$TGE - Tallgrass Energy CEO Dehaemers departs, succeeded by Moler https://t.co/5W8HAo8SeR",en
$TSLA - Tesla: The Top Is Here. https://t.co/qg2xI2oPXT #stockmarket #finance #economy,2,en,$TSLA - Tesla: The Top Is Here. https://t.co/qg2xI2oPXT #stockmarket #finance #economy,en
$TVTY: Tivity Health announced that its Board of Directors unanimously elected Tivity Health Director Anthony M.... https://t.co/VV1ZBwVSzm,2,en,$TVTY: Tivity Health announced that its Board of Directors unanimously elected Tivity Health Director Anthony M.... https://t.co/VV1ZBwVSzm,en
$WDAY - Workday reveals Products exec shuffle https://t.co/XgnLyfDU04,2,en,$WDAY - Workday reveals Products exec shuffle https://t.co/XgnLyfDU04,en
"$WE $SFTBF $SFTBY - WeWork adds SoftBank execs, Maurice Levy https://t.co/FI4egHkIju",2,en,"$WE $SFTBF $SFTBY - WeWork adds SoftBank execs, Maurice Levy https://t.co/FI4egHkIju",en
7 Dividend Stocks with Low Payout Ratios,2,en,7 Dividend Stocks with Low Payout Ratios,en
A P Møller Mærsk A/S : General Electric grabs finance chief from shipping group Maersk  #Stock #MarketScreener… https://t.co/7J7zBVuVSi,2,en,A P Møller Mærsk A/S : General Electric grabs finance chief from shipping group Maersk  #Stock #MarketScreener… https://t.co/7J7zBVuVSi,en
ADO Properties S.A.: Changes in the board of directors composition and change in the posit... #ADOProperties #Stock… https://t.co/dhjqXDRmPQ,2,en,ADO Properties S.A.: Changes in the board of directors composition and change in the posit... #ADOProperties #Stock… https://t.co/dhjqXDRmPQ,en
AECOM Names Todd Musterait Senior Vice President of Strategy and Growth for Its Environment Practice in the Americas,2,en,AECOM Names Todd Musterait Senior Vice President of Strategy and Growth for Its Environment Practice in the Americas,en
Airbnb COO Belinda Johnson is stepping down. Here’s what this big loss will mean for the company ahead of its expec… https://t.co/zrzYYjHs48,2,en,Airbnb COO Belinda Johnson is stepping down. Here’s what this big loss will mean for the company ahead of its expec… https://t.co/zrzYYjHs48,en
Amazon hires former Sony executive for top video entertainment role https://t.co/qT4n4VVPS2,2,en,Amazon hires former Sony executive for top video entertainment role https://t.co/qT4n4VVPS2,en
"Amazon Selects Sony Television Executive to Take Over Prime, Studios",2,en,"Amazon Selects Sony Television Executive to Take Over Prime, Studios",en
AMC : ELIOT GOLDBERG STEPPING DOWN AS HEAD OF NONFICTION AND ALTERNATIVE PROGRAMMING FOR T... #AMC #Stock… https://t.co/J4pIojv8aT,2,de,AMC : ELIOT GOLDBERG STEPPING DOWN AS HEAD OF NOTIFICATION AND OTHER PROGRAMME FOR T... #AMC #Stock... https://t.co/J4piojv8aT,de
"American Water CEO Susan Story Announces Retirement for April 1, 2020 https://t.co/6xvucATFES",2,en,"American Water CEO Susan Story Announces Retirement for April 1, 2020 https://t.co/6xvucATFES",en
Anexinet Further Expands Executive Team with VP of Partner Strategy Robert Sheinker  https://t.co/2zr09dHwxM,2,en,Anexinet Further Expands Executive Team with VP of Partner Strategy Robert Sheinker  https://t.co/2zr09dHwxM,en
Anheuser-Busch InBev names new CFO,2,de,Anheuser-busch InBev names new CFO,de
"Annegret Kramp-Karrenbauer plans to step down as leader of Angela Merkel's Christian Democratic Union, says a spoke… https://t.co/HHiZnmvWpt",2,en,"Annegret Kramp-Karrenbauer plans to step down as leader of Angela Merkel's Christian Democratic Union, says a spoke… https://t.co/HHiZnmvWpt",en
Annegret Kramp-Karrenbauer's departure just blew open the race to succeed Angela Merkel as Germany's leader https://t.co/SvfVztxPd7,2,en,Annegret Kramp-Karrenbauer's departure just blew open the race to succeed Angela Merkel as Germany's leader https://t.co/SvfVztxPd7,en
"As Glencore's billionaire boss Ivan Glasenberg prepares to retire, his final years will be marred by corruption pro… https://t.co/41EUVMZmEC",2,en,"As Glencore's billionaire boss Ivan Glasenberg prepares to retire, his final years will be marred by corruption pro… https://t.co/41EUVMZmEC",en
"As Pete Buttigieg tries to attract the support of black voters, Joe Biden’s campaign touted the endorsement Friday… https://t.co/qRuH5ASbZm",2,en,"As Pete Buttigieg tries to attract the support of black voters, Joe Biden’s campaign touted the endorsement Friday… https://t.co/qRuH5ASbZm",en
Associa Community Management Corporation Hires Pamela A. Wiles as Executive Vice President  https://t.co/SebHnVQy8G,2,en,Associa Community Management Corporation Hires Pamela A. Wiles as Executive Vice President  https://t.co/SebHnVQy8G,en
Atlas Financial names COO as operations VP leaves,2,en,Atlas Financial names COO as operations VP leaves,en
Avaya names Bartolo chief product officer,2,en,Avaya names Bartolo chief product officer,en
Avis Budget : Taps Former Kraft Heinz CEO as Chairman #AvisBudget #Stock #MarketScreener https://t.co/MSX8FQSyic https://t.co/hqLA1vBpEb,2,de,News Budget : Taps Form Kraft Heinz CEO as Charman #AvisBudget #Stock #MarketScreener https://t.co/MSX8FQSyc https://t.co/hqLA1vBpEb,en
AVITA Medical names David McIntyre as CFO,2,en,AVITA Medical names David McIntyre as CFO,en
BAE Systems U.S. gets a new CEO in April,2,en,BAE Systems U.S. gets a new CEO in April,en
Barclays head of corporate broking Kunal Gandhi has left - sources https://t.co/ny94ERQRy6 https://t.co/e8UngbkwnU,2,en,Barclays head of corporate broking Kunal Gandhi has left - sources https://t.co/ny94ERQRy6 https://t.co/e8UngbkwnU,en
Bed Bath & Beyond announces changes to leadership team,2,en,Bed Bath & Beyond announces changes to leadership team,en
BlackRock’s HR chief was fired in July after office relationship https://t.co/ykgCxlIyLP via @business https://t.co/ShsANCFYo7,2,en,BlackRock’s HR chief was fired in July after office relationship https://t.co/ykgCxlIyLP via @business https://t.co/ShsANCFYo7,en
"Bojangles’® Makes Key Culinary Hire with Accomplished Chef, Marshall Scarborough",2,en,"Bojangles’® Makes Key Culinary Hire with Accomplished Chef, Marshall Scarborough",en
BP downstream boss Erginbilgic to leave next month,2,en,BP downstream boss Erginbilgic to leave next month,en
BP's downstream boss Erginbilgic to leave next month,2,en,BP's downstream boss Erginbilgic to leave next month,en
Business live: T-Mobile boss to step down - BBC News,2,en,Business live: T-Mobile boss to step down - BBC News,en
Canadian National Technology Guru Departing,2,en,Canadian National Technology Guru Departing,en
Carl Icahn plans to nominate a slate of 10 directors in an attempt to seize control of the board of U.S. oil and ga… https://t.co/IeX7Za1Ly2,2,en,Carl Icahn plans to nominate a slate of 10 directors in an attempt to seize control of the board of U.S. oil and ga… https://t.co/IeX7Za1Ly2,en
Carpentaria Resources : Board Changes #CarpentariaResources #Stock #MarketScreener https://t.co/4wQlOtyuA9 https://t.co/63hbGMQkuH,2,en,Carpentaria Resources : Board Changes #CarpentariaResources #Stock #MarketScreener https://t.co/4wQlOtyuA9 https://t.co/63hbGMQkuH,en
CBS will make William Hill its exclusive online sports betting and data provider https://t.co/rYAwR2Jb4f,2,en,CBS will make William Hill its exclusive online sports betting and data provider https://t.co/rYAwR2Jb4f,en
Cevian's Tischendorf to leave Thyssenkrupp supervisory board,2,en,Cevian's Tischendorf to leave Thyssenkrupp supervisory board,en
CME Group president to step down in May,2,en,CME Group president to step down in May,en
Coca Cola Amatil : APPOINTMENT OF PENELOPE WINN TO COCA-COLA AMATIL BOARD #CocaColaAmatil #Stock #MarketScreener… https://t.co/RNIA6XqEKQ,2,en,Coca Cola Amatil : APPOINTMENT OF PENELOPE WINN TO COCA-COLA AMATIL BOARD #CocaColaAmatil #Stock #MarketScreener… https://t.co/RNIA6XqEKQ,en
Coca-Cola brings back CMO role,2,en,Coca-Cola brings back CMO role,en
Collection House : Change of Chief Executive Officer #CollectionHouse #Stock #MarketScreener https://t.co/trWIvQWDsC https://t.co/98Bi375rtJ,2,en,Collection House : Change of Chief Executive Officer #CollectionHouse #Stock #MarketScreener https://t.co/trWIvQWDsC https://t.co/98Bi375rtJ,en
Credit Suisse CEO Choice Might Not Stem Disputes ,2,en,Credit Suisse CEO Choice Might Not Stem Disputes ,en
Credit Suisse CEO Thiam quits after spying scandal,2,en,Credit Suisse CEO Thiam quits after spying scandal,en
Credit Suisse CEO Tidjane Thiam Resigns,2,en,Credit Suisse CEO Tidjane Thiam Resigns,en
Credit Suisse chairman says many shareholders back board on CEO exit,2,en,Credit Suisse chairman says many shareholders back board on CEO exit,en
Credit Suisse Taps First Swiss Chief in Decades Amid Turmoil,2,en,Credit Suisse Taps First Swiss Chief in Decades Amid Turmoil,en
Credit Suisse’s Thiam Exits in Shock Reversal After Scandal,2,en,Credit Suisse’s Thiam Exits in Shock Reversal After Scandal,en
Credit Suisse's incoming CEO Gottstein looking to grow balance sheet,2,en,Credit Suisse's incoming CEO Gottstein looking to grow balance sheet,en
Credit Suisse's new CEO Gottstein seeks growth offensive,2,af,Credit Switzerland's new CEO Gottstein Seeks Offensive Growth,de
CSA Canadian Securities Administrators : Chinese president meets United Russia party delegation #CSA #Stock… https://t.co/D4awSAOs0c,2,en,CSA Canadian Securities Administrators : Chinese president meets United Russia party delegation #CSA #Stock… https://t.co/D4awSAOs0c,en
